"id","stargazers_count","forks_count","watchers_count","open_issues_count","size","language","has_wiki","popular"
13840241,38705,2588,38705,229,32592,"Ruby",0,1
2293158,37907,14826,37907,589,1214141,"Ruby",1,1
37382858,37738,1978,37738,144,1339,"Ruby",1,1
21600440,33357,3590,33357,50,381,"Ruby",0,1
202291859,28492,6872,28492,1092,230447,"Ruby",1,0
481872,27140,4430,27140,742,82379,"Ruby",1,0
21696302,25978,3120,25978,5,7005,"Ruby",0,0
308770,24335,5509,24335,217,5915,"Ruby",1,0
2500088,24299,5792,24299,36,2480269,"Ruby",0,0
538746,23506,5578,23506,575,374547,"Ruby",1,0
73648678,22651,4146,22651,164,1735606,"Ruby",1,0
3623050,21951,11428,21951,41,450845,"Ruby",0,0
18486300,19563,1581,19563,1,27488,"Ruby",0,0
88740103,16446,1228,16446,71,3282,"Ruby",0,0
3314,15330,5239,15330,95,258841,"Ruby",0,0
52855516,15207,13492,15207,119,1133574,"Ruby",0,0
2203645,14807,2685,14807,842,97969,"Ruby",1,0
6899875,14800,3187,14800,202,2578728,"Ruby",0,0
11423758,14467,569,14467,17,17695,"Ruby",1,0
585285,14256,1562,14256,89,137814,"Ruby",1,0
45307548,14092,805,14092,46,791,"Ruby",1,0
586265895,14013,698,14013,126,3061,"Ruby",1,0
911765,13724,2888,13724,425,117650,"Ruby",1,0
1157388,13524,624,13524,101,1038,"Ruby",0,0
1918677,13518,1386,13518,139,20832,"Ruby",1,0
3195124,13511,2474,13511,38,15030,"Ruby",1,0
1725199,13407,5112,13407,238,41486,"Ruby",0,0
138312,12934,1755,12934,62,4645,"Ruby",0,0
4095287,12847,3104,12847,143,52201,"Ruby",0,0
106995,12420,2066,12420,43,7806,"Ruby",0,0
590158156,12001,556,12001,91,19813,"Ruby",1,0
15435,11757,1515,11757,418,6555,"Ruby",1,0
661850205,11714,1015,11714,107,5668,"Ruby",0,0
96395,11599,3173,11599,23,15059,"Ruby",1,0
13761875,11534,891,11534,2,2095,"Ruby",0,0
1217404,11453,1070,11453,790,3104,"Ruby",1,0
6688319,11249,1536,11249,1,9077,"Ruby",1,0
361310,10151,1469,10151,61,12653,"Ruby",0,0
812393,9985,1228,9985,254,7058,"Ruby",0,0
611921,9682,3326,9682,28,16560,"Ruby",1,0
4994614,9543,1335,9543,72,60702,"Ruby",1,0
5200099,9527,1359,9527,14,996,"Ruby",0,0
275604,9472,1661,9472,90,2682,"Ruby",1,0
69193081,9291,1870,9291,90,777,"Ruby",0,0
341626,9261,2569,9261,243,170801,"Ruby",1,0
1653882,9027,862,9027,0,3159,"Ruby",0,0
8393,9016,2412,9016,53,3579,"Ruby",1,0
959682770,8884,1853,8884,46,196403,"Ruby",0,0
129791,8871,722,8871,85,584,"Ruby",1,0
22059578,8829,475,8829,15,2042,"Ruby",0,0
47087,8776,1650,8776,66,5064,"Ruby",1,0
1333863,8674,1074,8674,70,1568,"Ruby",1,0
776916297,8647,268,8647,170,44561,"Ruby",1,0
6529205,8497,643,8497,15,730,"Ruby",1,0
108278,8230,2524,8230,367,392775,"Ruby",1,0
451035,8220,1304,8220,36,2877,"Ruby",1,0
21829,8221,2570,8221,71,4194,"Ruby",1,0
301573344,8196,3528,8196,0,722,"Ruby",0,0
587311,8065,974,8065,102,3071,"Ruby",1,0
810796,7961,2253,7961,214,20993,"Ruby",1,0
2441517,7888,1474,7888,75,12863,"Ruby",0,0
910744,7827,2214,7827,95,90447,"Ruby",1,0
16549503,7693,493,7693,14,246,"Ruby",0,0
818326760,7568,1077,7568,51,61472,"Ruby",0,0
26018608,7526,847,7526,129,2486,"Ruby",1,0
20552964,7378,413,7378,74,89625,"Ruby",1,0
277089,7311,453,7311,5,1707,"Ruby",1,0
865250,7218,762,7218,111,45925,"Ruby",1,0
261943,7111,755,7111,18,23677,"Ruby",0,0
211588,6994,909,6994,16,3971,"Ruby",1,0
2798959,6974,1369,6974,5,2937,"Ruby",1,0
72754314,6887,1210,6887,11,1166,"Ruby",1,0
7066560,6875,435,6875,70,1494,"Ruby",1,0
1145832,6820,607,6820,123,8501,"Ruby",1,0
1021040,6756,613,6756,47,942,"Ruby",0,0
5160706,6736,514,6736,13,726,"Ruby",0,0
11412473,6706,764,6706,7,3427,"Ruby",0,0
185419470,6588,268,6588,14,21,"Ruby",1,0
1314319,6542,2900,6542,455,2267524,"Ruby",1,0
812610,6527,487,6527,67,4035,"Ruby",1,0
9906653,6524,561,6524,7,2065,"Ruby",0,0
2185269,6520,232,6520,30,533,"Ruby",0,0
950915,6489,980,6489,50,11121,"Ruby",1,0
176780,6441,1200,6441,53,3169,"Ruby",1,0
12004006,6363,546,6363,30,26808,"Ruby",1,0
10865,6223,591,6223,33,3886,"Ruby",1,0
375388,6222,773,6222,244,648,"Ruby",1,0
672136,6144,629,6144,70,1228,"Ruby",1,0
19290579,6057,266,6057,56,18385,"Ruby",1,0
535266,6044,506,6044,88,3479,"Ruby",1,0
10431787,6024,939,6024,41,426686,"Ruby",1,0
355893,6018,3371,6018,29,849,"Ruby",0,0
261335,5994,2375,5994,19,33201,"Ruby",1,0
417389,5926,1011,5926,60,3392,"Ruby",1,0
6768710,5925,2418,5925,3,109304,"Ruby",0,0
37997,5889,970,5889,43,1597,"Ruby",0,0
1548802,5855,825,5855,152,44952,"Ruby",0,0
39706711,5854,800,5854,199,164,"Ruby",1,0
11607598,5812,411,5812,49,11127,"Ruby",0,0
25155580,5731,375,5731,47,1399,"Ruby",1,0
5219382,5723,344,5723,16,983,"Ruby",1,0
10750276,5701,959,5701,35,400,"Ruby",0,0
1227,5695,859,5695,45,1072,"Ruby",1,0
16994115,5668,637,5668,92,3708,"Ruby",0,0
43347873,5658,487,5658,167,3620,"Ruby",0,0
2832871,5529,407,5529,59,4105,"Ruby",1,0
93163073,5521,1364,5521,1408,115265,"Ruby",0,0
3898922,5517,965,5517,476,941258,"Ruby",0,0
2802565,5476,1082,5476,54,4270,"Ruby",1,0
30337170,5428,1415,5428,77,221702,"Ruby",1,0
906150,5360,498,5360,17,2433,"Ruby",1,0
2889230,5334,1379,5334,191,4502,"Ruby",1,0
189010173,5332,679,5332,0,2705,"Ruby",0,0
30985840,5285,1368,5285,121,109120,"Ruby",1,0
75785147,5279,1454,5279,21,5462,"Ruby",0,0
1980539,5264,523,5264,28,1432,"Ruby",1,0
447184,5253,1048,5253,58,5046,"Ruby",0,0
15257,5240,549,5240,126,2997,"Ruby",1,0
404319,5221,934,5221,140,1458,"Ruby",1,0
10664,5212,1117,5212,29,17037,"Ruby",0,0
7497,5209,624,5209,5,4189,"Ruby",1,0
1734,5192,647,5192,170,1995,"Ruby",1,0
41117523,5186,635,5186,61,40662,"Ruby",1,0
4523235,5148,835,5148,665,19002,"Ruby",1,0
3748229,5136,272,5136,13,182,"Ruby",1,0
95798441,5112,396,5112,90,41121,"Ruby",1,0
96071,5104,1671,5104,19,10744,"Ruby",1,0
5954,5082,1073,5082,0,62805,"Ruby",0,0
119760423,5042,422,5042,103,336,"Ruby",1,0
4828,4995,1194,4995,306,1321,"Ruby",1,0
115859973,4960,441,4960,0,38745,"Ruby",0,0
184366,4913,336,4913,149,20600,"Ruby",0,0
839336,4884,574,4884,114,3043,"Ruby",0,0
488514,4878,1974,4878,0,226892,"Ruby",0,0
323788,4873,669,4873,6,3511,"Ruby",1,0
7777332,4833,356,4833,123,9473,"Ruby",1,0
2499845,4809,249,4809,40,2237,"Ruby",1,0
7050,4802,702,4802,92,44277,"Ruby",1,0
24666294,4775,497,4775,45,4282,"Ruby",0,0
283230219,4727,66,4727,16,604,"Ruby",0,0
103766152,4718,14128,4718,12,72274,"Ruby",0,0
47998454,4715,297,4715,50,398,"Ruby",1,0
5992293,4638,486,4638,0,261,"Ruby",0,0
5543112,4634,946,4634,223,8941,"Ruby",0,0
18294,4596,2497,4596,7,32640,"Ruby",1,0
507,4576,1280,4576,0,20619,"Ruby",1,0
253024215,4571,758,4571,2,38985,"Ruby",0,0
2981455,4506,799,4506,37,25921,"Ruby",0,0
1462,4481,678,4481,143,1670,"Ruby",1,0
2242086,4469,981,4469,0,4259,"Ruby",1,0
76692542,4459,341,4459,56,24271,"Ruby",0,0
17204381,4443,382,4443,4,862,"Ruby",0,0
10910,4440,478,4440,6,2533,"Ruby",1,0
2861056,4416,451,4416,54,711,"Ruby",1,0
5275559,4378,417,4378,0,1870,"Ruby",0,0
46698467,4378,195,4378,5,920,"Ruby",0,0
4518079,4359,483,4359,35,959,"Ruby",0,0
67451,4347,633,4347,12,2481,"Ruby",1,0
10088951,4340,2119,4340,42,35009,"Ruby",1,0
203666,4300,1454,4300,8,21842,"Ruby",1,0
43371,4284,631,4284,205,2665,"Ruby",1,0
816197,4273,991,4273,102,27154,"Ruby",1,0
1038494975,4266,717,4266,18,59760,"Ruby",0,0
32841259,4261,642,4261,146,1079,"Ruby",0,0
275303,4247,260,4247,35,829,"Ruby",1,0
120575426,4172,212,4172,31,11930,"Ruby",0,0
359371,4170,272,4170,62,2571,"Ruby",1,0
558790,4139,620,4139,46,4908,"Ruby",1,0
132108,4131,442,4131,54,1547,"Ruby",0,0
49515,4125,282,4125,53,6051,"Ruby",0,0
9255495,4114,391,4114,25,10600,"Ruby",0,0
11426474,4096,1557,4096,40,3047,"Ruby",0,0
592743,4084,451,4084,108,831,"Ruby",1,0
194554883,4079,825,4079,2,3831,"Ruby",0,0
923028,4074,376,4074,97,1299,"Ruby",0,0
363163,4052,578,4052,180,2761,"Ruby",1,0
666566,4049,520,4049,1,1966,"Ruby",0,0
15035229,4033,284,4033,120,3830,"Ruby",1,0
38867,4027,2711,4027,33,3185,"Ruby",1,0
2851354,4023,265,4023,35,759,"Ruby",0,0
861781,4017,785,4017,133,35483,"Ruby",1,0
1520275,3995,281,3995,35,3039,"Ruby",0,0
137805,3988,1031,3988,23,2747,"Ruby",1,0
5144181,3930,434,3930,24,8380,"Ruby",0,0
309009,3923,1384,3923,283,23194,"Ruby",0,0
417862,3921,1161,3921,25,17385,"Ruby",0,0
614070,3915,1900,3915,210,225191,"Ruby",0,0
212862,3912,1234,3912,36,27746,"Ruby",1,0
7967167,3894,758,3894,15,399,"Ruby",0,0
168370,3886,938,3886,934,299650,"Ruby",1,0
12656803,3885,424,3885,58,2030,"Ruby",1,0
31341,3885,829,3885,40,464,"Ruby",1,0
9514413,3882,237,3882,2,804,"Ruby",0,0
69813387,3878,146,3878,19,876,"Ruby",1,0
1549395,3874,273,3874,13,4965,"Ruby",1,0
3842593,3861,1185,3861,45,29827,"Ruby",1,0
426,3861,581,3861,14,10698,"Ruby",0,0
339567,3857,472,3857,26,9832,"Ruby",1,0
2344621,3837,242,3837,5,237,"Ruby",1,0
924568745,3834,417,3834,89,235234,"Ruby",0,0
61713,3807,341,3807,66,1391,"Ruby",0,0
41003515,3798,278,3798,0,6602,"Ruby",1,0
294972,3795,511,3795,12,2984,"Ruby",0,0
103458675,3780,457,3780,11,2593,"Ruby",0,0
1175581,3773,4073,3773,256,82889,"Ruby",1,0
2513898,3766,452,3766,51,16926,"Ruby",1,0
22361,3755,207,3755,118,6494,"Ruby",1,0
1559931,3749,228,3749,71,1853,"Ruby",1,0
3910382,3747,282,3747,60,381,"Ruby",0,0
12335495,3741,289,3741,178,24475,"Ruby",0,0
56125,3734,466,3734,31,6866,"Ruby",1,0
28438,3725,519,3725,91,5785,"Ruby",1,0
1404127,3673,372,3673,10,2305,"Ruby",0,0
7228264,3669,461,3669,67,2474,"Ruby",0,0
79352,3661,938,3661,192,7091,"Ruby",1,0
2050163,3642,1236,3642,23,602356,"Ruby",0,0
1585433,3632,334,3632,123,2001,"Ruby",1,0
80571,3625,1324,3625,75,21622,"Ruby",1,0
19283674,3620,241,3620,31,447,"Ruby",0,0
229006,3576,646,3576,302,853,"Ruby",1,0
1172597,3573,912,3573,43,16027,"Ruby",1,0
21333814,3567,1135,3567,207,9070,"Ruby",1,0
3677872,3565,300,3565,68,378,"Ruby",1,0
62890617,3563,285,3563,5,3023,"Ruby",0,0
623018,3559,457,3559,44,7483,"Ruby",1,0
200302808,3550,485,3550,6,4949,"Ruby",0,0
16229580,3507,306,3507,13,22294,"Ruby",1,0
203076,3496,514,3496,124,32182,"Ruby",1,0
363,3494,663,3494,219,1203,"Ruby",0,0
13445293,3477,231,3477,48,3356,"Ruby",0,0
10955751,3475,142,3475,37,1619,"Ruby",1,0
11670330,3453,215,3453,28,183,"Ruby",1,0
47600993,3440,216,3440,14,473,"Ruby",0,0
5627139,3427,802,3427,244,5938,"Ruby",1,0
72991,3412,229,3412,9,418,"Ruby",1,0
32324113,3402,804,3402,3,802,"Ruby",1,0
376635,3402,495,3402,39,11279,"Ruby",1,0
131505,3401,583,3401,12,1823,"Ruby",0,0
19667838,3390,682,3390,1,6160,"Ruby",0,0
263002466,3386,169,3386,2,8053,"Ruby",1,0
5169664,3364,476,3364,45,760,"Ruby",0,0
8863313,3350,325,3350,93,4298,"Ruby",1,0
9500075,3338,1029,3338,48,4158,"Ruby",1,0
3077195,3329,1676,3329,57,810,"Ruby",1,0
9108797,3325,154,3325,3,327,"Ruby",1,0
6118575,3296,420,3296,133,1647,"Ruby",1,0
849558,3291,570,3291,1,5369,"Ruby",0,0
44935124,3273,276,3273,15,14582,"Ruby",1,0
182062,3266,149,3266,0,984,"Ruby",0,0
144,3256,452,3256,156,689,"Ruby",1,0
26415499,3253,353,3253,1,117,"Ruby",1,0
7122663,3247,250,3247,13,10694,"Ruby",0,0
188828946,3224,1169,3224,329,13987,"Ruby",1,0
284824224,3215,382,3215,46,4107,"Ruby",1,0
65938895,3208,209,3208,1,140,"Ruby",0,0
15805577,3205,193,3205,76,3537,"Ruby",0,0
51164398,3198,210,3198,162,314611,"Ruby",0,0
1844503,3178,399,3178,152,733,"Ruby",1,0
8666568,3177,143,3177,18,232,"Ruby",1,0
6177949,3157,1593,3157,49,10623,"Ruby",1,0
1336779,3140,335,3140,19,579,"Ruby",0,0
683939,3123,376,3123,9,424,"Ruby",0,0
9927626,3116,200,3116,25,8368,"Ruby",1,0
844146,3115,466,3115,2,1630,"Ruby",1,0
2524005,3104,326,3104,24,2403,"Ruby",1,0
1723155,3090,185,3090,40,924,"Ruby",1,0
14238949,3082,802,3082,52,5803,"Ruby",1,0
230380675,3080,1122,3080,9,63289,"Ruby",1,0
40407,3078,234,3078,38,1743,"Ruby",1,0
1347323,3073,378,3073,34,375,"Ruby",1,0
316198,3071,275,3071,39,1189,"Ruby",1,0
41571541,3061,676,3061,478,60175,"Ruby",1,0
25273228,3052,142,3052,13,589,"Ruby",1,0
370242,3027,312,3027,39,1308,"Ruby",0,0
3683692,3002,223,3002,31,551,"Ruby",1,0
1421024,2991,331,2991,20,644,"Ruby",1,0
33866783,2986,458,2986,155,37491,"Ruby",1,0
5722466,2984,224,2984,0,149,"Ruby",0,0
25870036,2981,118,2981,7,6,"Ruby",1,0
94398103,2980,98,2980,29,5359,"Ruby",0,0
1518559,2975,116,2975,4,59,"Ruby",1,0
3064003,2965,443,2965,140,78414,"Ruby",0,0
143489,2961,483,2961,29,1378,"Ruby",0,0
242765280,2953,237,2953,145,12655,"Ruby",0,0
114265475,2952,576,2952,0,362,"Ruby",1,0
678938,2939,419,2939,0,16521,"Ruby",1,0
4011054,2929,350,2929,117,226,"Ruby",1,0
904810,2918,528,2918,103,457,"Ruby",1,0
781300,2907,214,2907,0,242,"Ruby",0,0
8512283,2902,149,2902,16,226,"Ruby",0,0
156555906,2890,231,2890,42,1132,"Ruby",1,0
3277842,2875,886,2875,59,4066402,"Ruby",0,0
